Solution Value: 2.08282e+07 
DIAMETER[R178,R151,0.35] 0 
DIAMETER[R178,R151,0.4] 0 
DIAMETER[R178,R151,0.45] 0 
DIAMETER[R151,R179,0.2] 1 
DIAMETER[R151,R179,0.25] 0 
DIAMETER[R151,R179,0.3] 0 
DIAMETER[R151,R179,0.35] 0 
DIAMETER[R151,R179,0.4] 0 
DIAMETER[R151,R179,0.45] 0 
DIAMETER[R380,R381,0.2] 1 
DIAMETER[R380,R381,0.25] 0 
DIAMETER[R380,R381,0.3] 0 
DIAMETER[R380,R381,0.35] 0 
DIAMETER[R380,R381,0.4] 0 
DIAMETER[R380,R381,0.45] 0 
DIAMETER[R381,R382,0.2] 1 
DIAMETER[R381,R382,0.25] 0 
DIAMETER[R381,R382,0.3] 0 
DIAMETER[R381,R382,0.35] 0 
DIAMETER[R381,R382,0.4] 0 
DIAMETER[R381,R382,0.45] 0 
DIAMETER[R382,R78,0.2] 1 
DIAMETER[R382,R78,0.25] 0 
DIAMETER[R382,R78,0.3] 0 
DIAMETER[R382,R78,0.35] 0 
DIAMETER[R382,R78,0.4] 0 
DIAMETER[R382,R78,0.45] 0 
DIAMETER[R78,R52,0.2] 1 
DIAMETER[R78,R52,0.25] 0 
DIAMETER[R78,R52,0.3] 0 
DIAMETER[R78,R52,0.35] 0 
DIAMETER[R78,R52,0.4] 0 
DIAMETER[R78,R52,0.45] 0 
DIAMETER[R52,R100,0.2] 1 
DIAMETER[R52,R100,0.25] 0 
DIAMETER[R52,R100,0.3] 0 
DIAMETER[R52,R100,0.35] 0 
DIAMETER[R52,R100,0.4] 0 
DIAMETER[R52,R100,0.45] 0 
DIAMETER[R100,R201,0.2] 1 
DIAMETER[R100,R201,0.25] 0 
DIAMETER[R100,R201,0.3] 0 
DIAMETER[R100,R201,0.35] 0 
DIAMETER[R100,R201,0.4] 0 
DIAMETER[R100,R201,0.45] 0 
DIAMETER[R201,R146,0.2] 1 
DIAMETER[R201,R146,0.25] 0 
DIAMETER[R201,R146,0.3] 0 
DIAMETER[R201,R146,0.35] 0 
DIAMETER[R201,R146,0.4] 0 
DIAMETER[R201,R146,0.45] 0 
DIAMETER[R146,R42,0.2] 1 
DIAMETER[R146,R42,0.25] 0 
DIAMETER[R146,R42,0.3] 0 
DIAMETER[R146,R42,0.35] 0 
DIAMETER[R146,R42,0.4] 0 
DIAMETER[R146,R42,0.45] 0 
DIAMETER[R42,R10,0.2] 1 
DIAMETER[R42,R10,0.25] 0 
DIAMETER[R42,R10,0.3] 0 
DIAMETER[R42,R10,0.35] 0 
DIAMETER[R42,R10,0.4] 0 
DIAMETER[R42,R10,0.45] 0 
DIAMETER[R10,R314,0.2] 1 
DIAMETER[R10,R314,0.25] 0 
DIAMETER[R10,R314,0.3] 0 
DIAMETER[R10,R314,0.35] 0 
DIAMETER[R10,R314,0.4] 0 
DIAMETER[R10,R314,0.45] 0 
DIAMETER[R314,R315,0.2] 1 
DIAMETER[R314,R315,0.25] 0 
DIAMETER[R314,R315,0.3] 0 
DIAMETER[R314,R315,0.35] 0 
DIAMETER[R314,R315,0.4] 0 
DIAMETER[R314,R315,0.45] 0 
DIAMETER[R315,R147,0.2] 1 
DIAMETER[R315,R147,0.25] 0 
DIAMETER[R315,R147,0.3] 0 
DIAMETER[R315,R147,0.35] 0 
DIAMETER[R315,R147,0.4] 0 
DIAMETER[R315,R147,0.45] 0 
DIAMETER[R147,R265,0.2] 1 
DIAMETER[R147,R265,0.25] 0 
DIAMETER[R147,R265,0.3] 0 
DIAMETER[R147,R265,0.35] 0 
DIAMETER[R147,R265,0.4] 0 
DIAMETER[R147,R265,0.45] 0 
DIAMETER[R265,R67,0.2] 1 
DIAMETER[R265,R67,0.25] 0 
DIAMETER[R265,R67,0.3] 0 
DIAMETER[R265,R67,0.35] 0 
DIAMETER[R265,R67,0.4] 0 
DIAMETER[R265,R67,0.45] 0 
DIAMETER[R67,R202,0.2] 1 
DIAMETER[R67,R202,0.25] 0 
DIAMETER[R67,R202,0.3] 0 
DIAMETER[R67,R202,0.35] 0 
DIAMETER[R67,R202,0.4] 0 
DIAMETER[R67,R202,0.45] 0 
DIAMETER[R202,R86,0.2] 1 
DIAMETER[R202,R86,0.25] 0 
DIAMETER[R202,R86,0.3] 0 
DIAMETER[R202,R86,0.35] 0 
DIAMETER[R202,R86,0.4] 0 
DIAMETER[R202,R86,0.45] 0 
DIAMETER[R86,R288,0.2] 1 
DIAMETER[R86,R288,0.25] 0 
DIAMETER[R86,R288,0.3] 0 
DIAMETER[R86,R288,0.35] 0 
DIAMETER[R86,R288,0.4] 0 
DIAMETER[R86,R288,0.45] 0 
DIAMETER[R288,R287,0.2] 1 
DIAMETER[R288,R287,0.25] 0 
DIAMETER[R288,R287,0.3] 0 
DIAMETER[R288,R287,0.35] 0 
DIAMETER[R288,R287,0.4] 0 
DIAMETER[R288,R287,0.45] 0 
DIAMETER[R287,R433,0.2] 1 
DIAMETER[R287,R433,0.25] 0 
DIAMETER[R287,R433,0.3] 0 
DIAMETER[R287,R433,0.35] 0 
DIAMETER[R287,R433,0.4] 0 
DIAMETER[R287,R433,0.45] 0 
DIAMETER[R433,R432,0.2] 1 
DIAMETER[R433,R432,0.25] 0 
DIAMETER[R433,R432,0.3] 0 
DIAMETER[R433,R432,0.35] 0 
DIAMETER[R433,R432,0.4] 0 
DIAMETER[R433,R432,0.45] 0 
DIAMETER[R432,R119,0.2] 1 
DIAMETER[R432,R119,0.25] 0 
DIAMETER[R432,R119,0.3] 0 
DIAMETER[R432,R119,0.35] 0 
DIAMETER[R432,R119,0.4] 0 
DIAMETER[R432,R119,0.45] 0 
DIAMETER[R119,R269,0.2] 1 
DIAMETER[R119,R269,0.25] 0 
DIAMETER[R119,R269,0.3] 0 
DIAMETER[R119,R269,0.35] 0 
DIAMETER[R119,R269,0.4] 0 
DIAMETER[R119,R269,0.45] 0 
DIAMETER[R385,R78,0.2] 1 
DIAMETER[R385,R78,0.25] 0 
DIAMETER[R385,R78,0.3] 0 
DIAMETER[R385,R78,0.35] 0 
DIAMETER[R385,R78,0.4] 0 
DIAMETER[R385,R78,0.45] 0 
DIAMETER[R259,R400,0.2] 1 
DIAMETER[R259,R400,0.25] 0 
DIAMETER[R259,R400,0.3] 0 
DIAMETER[R259,R400,0.35] 0 
DIAMETER[R259,R400,0.4] 0 
DIAMETER[R259,R400,0.45] 0 
DIAMETER[R400,R399,0.2] 1 
DIAMETER[R400,R399,0.25] 0 
DIAMETER[R400,R399,0.3] 0 
DIAMETER[R400,R399,0.35] 0 
DIAMETER[R400,R399,0.4] 0 
DIAMETER[R400,R399,0.45] 0 
DIAMETER[R399,R98,0.2] 1 
DIAMETER[R399,R98,0.25] 0 
DIAMETER[R399,R98,0.3] 0 
DIAMETER[R399,R98,0.35] 0 
DIAMETER[R399,R98,0.4] 0 
DIAMETER[R399,R98,0.45] 0 
DIAMETER[R98,R99,0.2] 1 
DIAMETER[R98,R99,0.25] 0 
DIAMETER[R98,R99,0.3] 0 
DIAMETER[R98,R99,0.35] 0 
DIAMETER[R98,R99,0.4] 0 
DIAMETER[R98,R99,0.45] 0 
DIAMETER[R99,R209,0.2] 1 
DIAMETER[R99,R209,0.25] 0 
DIAMETER[R99,R209,0.3] 0 
DIAMETER[R99,R209,0.35] 0 
DIAMETER[R99,R209,0.4] 0 
DIAMETER[R99,R209,0.45] 0 
DIAMETER[R209,R323,0.2] 1 
DIAMETER[R209,R323,0.25] 0 
DIAMETER[R209,R323,0.3] 0 
DIAMETER[R209,R323,0.35] 0 
DIAMETER[R209,R323,0.4] 0 
DIAMETER[R209,R323,0.45] 0 
DIAMETER[R323,R322,0.2] 1 
DIAMETER[R323,R322,0.25] 0 
DIAMETER[R323,R322,0.3] 0 
DIAMETER[R323,R322,0.35] 0 
DIAMETER[R323,R322,0.4] 0 
DIAMETER[R323,R322,0.45] 0 
DIAMETER[R322,R18,0.2] 1 
DIAMETER[R322,R18,0.25] 0 
DIAMETER[R322,R18,0.3] 0 
DIAMETER[R322,R18,0.35] 0 
DIAMETER[R322,R18,0.4] 0 
DIAMETER[R322,R18,0.45] 0 
DIAMETER[R18,R109,0.2] 1 
DIAMETER[R18,R109,0.25] 0 
DIAMETER[R18,R109,0.3] 0 
DIAMETER[R18,R109,0.35] 0 
DIAMETER[R18,R109,0.4] 0 
DIAMETER[R18,R109,0.45] 0 
DIAMETER[R109,R320,0.2] 1 
DIAMETER[R109,R320,0.25] 0 
DIAMETER[R109,R320,0.3] 0 
DIAMETER[R109,R320,0.35] 0 
DIAMETER[R109,R320,0.4] 0 
DIAMETER[R109,R320,0.45] 0 
DIAMETER[R320,R319,0.2] 1 
DIAMETER[R320,R319,0.25] 0 
DIAMETER[R320,R319,0.3] 0 
DIAMETER[R320,R319,0.35] 0 
DIAMETER[R320,R319,0.4] 0 
DIAMETER[R320,R319,0.45] 0 
DIAMETER[R319,R318,0.2] 1 
DIAMETER[R319,R318,0.25] 0 
DIAMETER[R319,R318,0.3] 0 
DIAMETER[R319,R318,0.35] 0 
DIAMETER[R319,R318,0.4] 0 
DIAMETER[R319,R318,0.45] 0 
DIAMETER[R318,R317,0.2] 1 
DIAMETER[R318,R317,0.25] 0 
DIAMETER[R318,R317,0.3] 0 
DIAMETER[R318,R317,0.35] 0 
DIAMETER[R318,R317,0.4] 0 
DIAMETER[R318,R317,0.45] 0 
DIAMETER[R317,R316,0.2] 1 
DIAMETER[R317,R316,0.25] 0 
DIAMETER[R317,R316,0.3] 0 
DIAMETER[R317,R316,0.35] 0 
DIAMETER[R317,R316,0.4] 0 
DIAMETER[R317,R316,0.45] 0 
DIAMETER[R316,R13,0.2] 1 
DIAMETER[R316,R13,0.25] 0 
DIAMETER[R316,R13,0.3] 0 
DIAMETER[R316,R13,0.35] 0 
DIAMETER[R316,R13,0.4] 0 
DIAMETER[R316,R13,0.45] 0 
DIAMETER[R13,R59,0.2] 1 
DIAMETER[R13,R59,0.25] 0 
DIAMETER[R13,R59,0.3] 0 
DIAMETER[R13,R59,0.35] 0 
DIAMETER[R13,R59,0.4] 0 
DIAMETER[R13,R59,0.45] 0 
DIAMETER[R59,R108,0.2] 1 
DIAMETER[R59,R108,0.25] 0 
DIAMETER[R59,R108,0.3] 0 
DIAMETER[R59,R108,0.35] 0 
DIAMETER[R59,R108,0.4] 0 
DIAMETER[R59,R108,0.45] 0 
DIAMETER[R108,R404,0.2] 1 
DIAMETER[R108,R404,0.25] 0 
DIAMETER[R108,R404,0.3] 0 
DIAMETER[R108,R404,0.35] 0 
DIAMETER[R108,R404,0.4] 0 
DIAMETER[R108,R404,0.45] 0 
DIAMETER[R404,R252,0.2] 1 
DIAMETER[R404,R252,0.25] 0 
DIAMETER[R404,R252,0.3] 0 
DIAMETER[R404,R252,0.35] 0 
DIAMETER[R404,R252,0.4] 0 
DIAMETER[R404,R252,0.45] 0 
DIAMETER[R252,R107,0.2] 1 
DIAMETER[R252,R107,0.25] 0 
DIAMETER[R252,R107,0.3] 0 
DIAMETER[R252,R107,0.35] 0 
DIAMETER[R252,R107,0.4] 0 
DIAMETER[R252,R107,0.45] 0 
DIAMETER[R107,R106,0.2] 1 
DIAMETER[R107,R106,0.25] 0 
DIAMETER[R107,R106,0.3] 0 
DIAMETER[R107,R106,0.35] 0 
DIAMETER[R107,R106,0.4] 0 
DIAMETER[R107,R106,0.45] 0 
DIAMETER[R106,R105,0.2] 1 
DIAMETER[R106,R105,0.25] 0 
DIAMETER[R106,R105,0.3] 0 
DIAMETER[R106,R105,0.35] 0 
DIAMETER[R106,R105,0.4] 0 
DIAMETER[R106,R105,0.45] 0 
DIAMETER[R105,R104,0.2] 1 
DIAMETER[R105,R104,0.25] 0 
DIAMETER[R105,R104,0.3] 0 
DIAMETER[R105,R104,0.35] 0 
DIAMETER[R105,R104,0.4] 0 
DIAMETER[R105,R104,0.45] 0 
DIAMETER[R181,R162,0.2] 1 
DIAMETER[R181,R162,0.25] 0 
DIAMETER[R181,R162,0.3] 0 
DIAMETER[R181,R162,0.35] 0 
DIAMETER[R181,R162,0.4] 0 
DIAMETER[R181,R162,0.45] 0 
DIAMETER[R23,R331,0.2] 1 
DIAMETER[R23,R331,0.25] 0 
DIAMETER[R23,R331,0.3] 0 
DIAMETER[R23,R331,0.35] 0 
DIAMETER[R23,R331,0.4] 0 
DIAMETER[R23,R331,0.45] 0 
DIAMETER[R331,R132,0.2] 1 
DIAMETER[R331,R132,0.25] 0 
DIAMETER[R331,R132,0.3] 0 
DIAMETER[R331,R132,0.35] 0 
DIAMETER[R331,R132,0.4] 0 
DIAMETER[R331,R132,0.45] 0 
DIAMETER[R132,R156,0.2] 1 
DIAMETER[R132,R156,0.25] 0 
DIAMETER[R132,R156,0.3] 0 
DIAMETER[R132,R156,0.35] 0 
DIAMETER[R132,R156,0.4] 0 
DIAMETER[R132,R156,0.45] 0 
DIAMETER[R156,R155,0.2] 1 
DIAMETER[R156,R155,0.25] 0 
DIAMETER[R156,R155,0.3] 0 
DIAMETER[R156,R155,0.35] 0 
DIAMETER[R156,R155,0.4] 0 
DIAMETER[R156,R155,0.45] 0 
DIAMETER[R155,R212,0.2] 1 
DIAMETER[R155,R212,0.25] 0 
DIAMETER[R155,R212,0.3] 0 
DIAMETER[R155,R212,0.35] 0 
DIAMETER[R155,R212,0.4] 0 
DIAMETER[R155,R212,0.45] 0 
DIAMETER[R212,R117,0.2] 1 
DIAMETER[R212,R117,0.25] 0 
DIAMETER[R212,R117,0.3] 0 
DIAMETER[R212,R117,0.35] 0 
DIAMETER[R212,R117,0.4] 0 
DIAMETER[R212,R117,0.45] 0 
DIAMETER[R117,R217,0.2] 1 
DIAMETER[R117,R217,0.25] 0 
DIAMETER[R117,R217,0.3] 0 
DIAMETER[R117,R217,0.35] 0 
DIAMETER[R117,R217,0.4] 0 
DIAMETER[R117,R217,0.45] 0 
DIAMETER[R217,R163,0.2] 1 
DIAMETER[R217,R163,0.25] 0 
DIAMETER[R217,R163,0.3] 0 
DIAMETER[R217,R163,0.35] 0 
DIAMETER[R217,R163,0.4] 0 
DIAMETER[R217,R163,0.45] 0 
DIAMETER[R163,R6,0.2] 1 
DIAMETER[R163,R6,0.25] 0 
DIAMETER[R163,R6,0.3] 0 
DIAMETER[R163,R6,0.35] 0 
DIAMETER[R163,R6,0.4] 0 
DIAMETER[R163,R6,0.45] 0 
DIAMETER[R29,R30,0.2] 1 
DIAMETER[R29,R30,0.25] 0 
DIAMETER[R29,R30,0.3] 0 
DIAMETER[R29,R30,0.35] 0 
DIAMETER[R29,R30,0.4] 0 
DIAMETER[R29,R30,0.45] 0 
DIAMETER[R30,R312,0.2] 1 
DIAMETER[R30,R312,0.25] 0 
DIAMETER[R30,R312,0.3] 0 
DIAMETER[R30,R312,0.35] 0 
DIAMETER[R30,R312,0.4] 0 
DIAMETER[R30,R312,0.45] 0 
DIAMETER[R312,R311,0.2] 1 
DIAMETER[R312,R311,0.25] 0 
DIAMETER[R312,R311,0.3] 0 
DIAMETER[R312,R311,0.35] 0 
DIAMETER[R312,R311,0.4] 0 
DIAMETER[R312,R311,0.45] 0 
DIAMETER[R311,R7,0.2] 1 
DIAMETER[R311,R7,0.25] 0 
DIAMETER[R311,R7,0.3] 0 
DIAMETER[R311,R7,0.35] 0 
DIAMETER[R311,R7,0.4] 0 
DIAMETER[R311,R7,0.45] 0 
DIAMETER[R7,R8,0.2] 1 
DIAMETER[R7,R8,0.25] 0 
DIAMETER[R7,R8,0.3] 0 
DIAMETER[R7,R8,0.35] 0 
DIAMETER[R7,R8,0.4] 0 
DIAMETER[R7,R8,0.45] 0 
DIAMETER[R8,R9,0.2] 1 
DIAMETER[R8,R9,0.25] 0 
DIAMETER[R8,R9,0.3] 0 
DIAMETER[R8,R9,0.35] 0 
DIAMETER[R8,R9,0.4] 0 
DIAMETER[R8,R9,0.45] 0 
DIAMETER[R9,R313,0.2] 1 
DIAMETER[R9,R313,0.25] 0 
DIAMETER[R9,R313,0.3] 0 
DIAMETER[R9,R313,0.35] 0 
DIAMETER[R9,R313,0.4] 0 
DIAMETER[R9,R313,0.45] 0 
DIAMETER[R313,R10,0.2] 1 
DIAMETER[R313,R10,0.25] 0 
DIAMETER[R313,R10,0.3] 0 
DIAMETER[R313,R10,0.35] 0 
DIAMETER[R313,R10,0.4] 0 
DIAMETER[R313,R10,0.45] 0 
DIAMETER[R1,R297,0.2] 1 
DIAMETER[R1,R297,0.25] 0 
DIAMETER[R1,R297,0.3] 0 
DIAMETER[R1,R297,0.35] 0 
DIAMETER[R1,R297,0.4] 0 
DIAMETER[R1,R297,0.45] 0 
DIAMETER[R297,R369,0.2] 1 
DIAMETER[R297,R369,0.25] 0 
DIAMETER[R297,R369,0.3] 0 
DIAMETER[R297,R369,0.35] 0 
DIAMETER[R297,R369,0.4] 0 
DIAMETER[R297,R369,0.45] 0 
DIAMETER[R369,R368,0.2] 1 
DIAMETER[R369,R368,0.25] 0 
DIAMETER[R369,R368,0.3] 0 
DIAMETER[R369,R368,0.35] 0 
DIAMETER[R369,R368,0.4] 0 
DIAMETER[R369,R368,0.45] 0 
DIAMETER[R368,R62,0.2] 1 
DIAMETER[R368,R62,0.25] 0 
DIAMETER[R368,R62,0.3] 0 
DIAMETER[R368,R62,0.35] 0 
DIAMETER[R368,R62,0.4] 0 
DIAMETER[R368,R62,0.45] 0 
DIAMETER[R62,R20,0.2] 1 
DIAMETER[R62,R20,0.25] 0 
DIAMETER[R62,R20,0.3] 0 
DIAMETER[R62,R20,0.35] 0 
DIAMETER[R62,R20,0.4] 0 
DIAMETER[R62,R20,0.45] 0 
DIAMETER[R20,R324,0.2] 1 
DIAMETER[R20,R324,0.25] 0 
DIAMETER[R20,R324,0.3] 0 
DIAMETER[R20,R324,0.35] 0 
DIAMETER[R20,R324,0.4] 0 
DIAMETER[R20,R324,0.45] 0 
DIAMETER[R324,R44,0.2] 1 
DIAMETER[R324,R44,0.25] 0 
DIAMETER[R324,R44,0.3] 0 
DIAMETER[R324,R44,0.35] 0 
DIAMETER[R324,R44,0.4] 0 
DIAMETER[R324,R44,0.45] 0 
DIAMETER[R44,R45,0.2] 1 
DIAMETER[R44,R45,0.25] 0 
DIAMETER[R44,R45,0.3] 0 
DIAMETER[R44,R45,0.35] 0 
DIAMETER[R44,R45,0.4] 0 
DIAMETER[R44,R45,0.45] 0 
DIAMETER[R45,R167,0.2] 1 
DIAMETER[R45,R167,0.25] 0 
DIAMETER[R45,R167,0.3] 0 
DIAMETER[R45,R167,0.35] 0 
DIAMETER[R45,R167,0.4] 0 
DIAMETER[R45,R167,0.45] 0 
DIAMETER[R167,R226,0.2] 1 
DIAMETER[R167,R226,0.25] 0 
DIAMETER[R167,R226,0.3] 0 
DIAMETER[R167,R226,0.35] 0 
DIAMETER[R167,R226,0.4] 0 
DIAMETER[R167,R226,0.45] 0 
DIAMETER[R226,R174,0.2] 1 
DIAMETER[R226,R174,0.25] 0 
DIAMETER[R226,R174,0.3] 0 
DIAMETER[R226,R174,0.35] 0 
DIAMETER[R226,R174,0.4] 0 
